brand;product_notes;ref_article;gtin;product_name;updated_at;quantity;product_description;product_image
IDTOLIGHT;Kit;IDTL000009BZE;5404023014504;Kit OLINDA 3000K IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL000010BZD;5404023014511;Kit OLINDA 4000K IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001102BZX;5404023013415;Kit PIANA RGB+ 4000 IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001105BZX;5404023013439;Kit PIANA RGB+ 3000 IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001122BZX;5404023013446;Kit PIANA RGB+ 4000 IP67;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001125BZX;5404023013453;Kit PIANA RGB+ 3000 IP67;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001242BZD;5404023013514;Kit HABANA 2.0 4000K IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL001245BZE;5404023013521;Kit HABANA 2.0 3000K IP20;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL002242BZD;5404023013576;Kit HABANA 2.0 4000K IP67;01.02.26;1;Rubans LED;
IDTOLIGHT;Kit;IDTL002245BZE;5404023013583;Kit HABANA 2.0 3000K IP67;01.02.26;1;Rubans LED;
IDTOLIGHT;Accessoires;IDTL106100ZZZ;5404023001801;Relais DC24V - absorption crête de courant IP44;01.02.26;1;Accessoires;
IDTOLIGHT;Accessoires;IDTL118001ZZZ;5404023000088;Micro connecteur étanche STEAB ;01.02.26;1;Accessoires;
IDTOLIGHT;Accessoires;IDTL118002ZZZ;5404023000095;Mini connecteur étanche STEAB ;01.02.26;1;Accessoires;
IDTOLIGHT;Accessoires;IDTL118003ZZZ;5404023000101;Connecteur étanche STEAB;01.02.26;1;Accessoires;
IDTOLIGHT;LOS ANGELES;IDTL121001ZZZ;5404023002945;Joint d'étanchéité à l'air;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SORIO;IDTL150504NEZ;5404023015327;SORIO Suspension E27 Noir;01.02.26;1;Suspensions intérieur;
IDTOLIGHT;BOMBAY;IDTL160505ZZZ;5404023015334;Borne pour BOMBAY Blanc;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BOMBAY;IDTL160506ZZZ;5404023015341;Borne pour BOMBAY effet Corten;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BOMBAY;IDTL160507ZZZ;5404023015358;Borne pour BOMBAY Gris foncé;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BELOEIL 2.0;IDTL170518ZZZ;5404023015464;Abat-jour pour BELOEIL S38 feutre PET;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BELOEIL 2.0;IDTL170519ZZZ;5404023015471;Abat-jour pour BELOEIL S60 feutre PET;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BELOEIL 2.0;IDTL170520ZZZ;5404023015488;Abat-jour pour BELOEIL S80 feutre PET;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;BELOEIL 2.0;IDTL170521ZZZ;5404023015495;Abat-jour pour BELOEIL S2 48 feutre PET;01.02.26;1;Abat-jour spéciaux;
IDTOLIGHT;SAN MARINO;IDTL211001IBC;5425025774630;SAN MARINO R Spot Encastré 3000K Aluminium brossé Lamelles 350 mA 3,5W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL211002IBD;5425025774647;SAN MARINO R Spot Encastré 4000K Aluminium brossé Lamelles 350 mA 3,5W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL211003BBC;5425025774678;SAN MARINO R Spot Encastré 3000K Blanc Lamelles 350 mA 3,5W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL211004BBD;5425025774685;SAN MARINO R Spot Encastré 4000K Blanc Lamelles 350 mA 3,5W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL211005NBC;5404023007223;SAN MARINO R Spot Encastré 3000K Noir Lamelles 350 mA 3,5W IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL218003IBZ;5404023001245;Bague aluminium saillie pour SAN MARINO applique ronde;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL218004BBZ;5404023007230;Bague blanche saillie pour SAN MARINO applique ronde;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SAN MARINO;IDTL218005NBZ;5404023007247;Bague noire saillie pour SAN MARINO applique ronde;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;Alimentations;IDTL220064ZZZ;5404023010650;Alim. LED 60W DC24V Dimmable DALI IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL220065ZZZ;5404023010667;Alim. LED 90W DC24V Dimmable DALI IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL220066ZZZ;5404023010674;Alim. LED 120W DC24V Dimmable DALI IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL220067ZZZ;5404023010681;Alim. LED 200W DC24V Dimmable DALI IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229038ZZZ;5404023000118;Alim. LED 18W DC12V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229039ZZZ;5404023002617;Alim. LED 200W DC12V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229040ZZZ;5425025779284;Alim. LED 20W DC24V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229042ZZZ;5425025779291;Alim. LED 35W DC24V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229043ZZZ;5425025779314;Alim. LED 60W DC24V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229044ZZZ;5404023000125;Alim. LED 100W DC12V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229045ZZZ;5425025779345;Alim. LED 100W DC24V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229046ZZZ;5425025779369;Alim. LED 150W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229048ZZZ;5425025779383;Alim. LED 240W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229050ZZZ;5425025779352;Alim. LED 150W DC24V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229060ZZZ;5404023000033;Alim. LED 480W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229061ZZZ;5425025779406;Alim. LED 600W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229100ZZZ;5425025779307;Alim. LED 40W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229101ZZZ;5425025779321;Alim. LED 60W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229102ZZZ;5425025779338;Alim. LED 90W DC24V PFC IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229200ZZZ;5404023003607;Alim. LED 8W 350mA IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229201ZZZ;5404023000149;Alim. LED 7W 700mA IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229202ZZZ;5404023002624;Alim. LED 12W 350mA IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229203ZZZ;5404023002631;Alim. LED 16W 350mA IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229205ZZZ;5404023000163;Alim. LED 24W 350mA IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229207ZZZ;5404023000187;Alim. LED multipuis. 350-500(25W)-700-1050mA DIM 0~10V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229208ZZZ;5404023000194;Alim. LED multipuis. 350-500(25W)-700-1050mA DALI ou PUSH;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229209ZZZ;5404023000200;Alim. LED 25W 500mA IP30;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229210ZZZ;5404023000217;Alim. LED multipuis. 350-500(40W)-700-1050mA DIM 0~10V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229211ZZZ;5404023000224;Alim. LED multipuis. 350-500(40W)-700-1050mA DALI ou PUSH;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229213ZZZ;5404023000231;Alim. LED multipuis. 350-500(45W)-700-1050mA DIM 0~10V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229214ZZZ;5404023000248;Alim. LED multipuis. 350-500(45W)-700-1050mA DALI ou PUSH;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229215ZZZ;5404023006264;Alim. LED 45W 700mA IP20;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229216ZZZ;5404023007940;Alim. LED 12W 500mA IP30;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229401ZZZ;5425025779413;Alim. LED 60W DC24V Dimmable 0~10V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229402ZZZ;5425025779420;Alim. LED 90W DC24V Dimmable 0~10V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229403ZZZ;5425025779437;Alim. LED 120W DC24V Dimmable 0~10V IP67;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229500ZZZ;5404023009883;Alim. LED 200W DC24V PFC IP67 - XLG;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229501ZZZ;5404023009890;Alim. LED 320W DC24V PFC IP67 - XLG;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229505ZZZ;5404023000040;Alim. RAIL DIN 100W DC24V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229506ZZZ;5404023000057;Alim. RAIL DIN 150W DC24V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229507ZZZ;5404023000064;Alim. RAIL DIN 240W DC24V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229508ZZZ;5404023000071;Alim. RAIL DIN 480W DC24V;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229601ZZZ;5404023002600;Alim. LED 16W 350mA TRIAC IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;Alimentations;IDTL229604ZZZ;5404023006257;Alim. LED 25W 700mA TRIAC IP42;01.02.26;1;Alimentations MW;
IDTOLIGHT;ABIDJAN;IDTL406055BZZ;5425025770595;ABIDJAN IR SENSOR - Switch électronique - Capteur de proximité monostable;01.02.26;1;Contrôleurs;
IDTOLIGHT;ABIDJAN;IDTL406056BZZ;5425025770601;ABIDJAN IR SENSOR - Switch électronique - Capteur de proximité bistable;01.02.26;1;Contrôleurs;
IDTOLIGHT;ALERIA;IDTL410250BSZ;5404023012616;ALERIA Spot Semi Encastré Blanc structuré ressorts GU10 IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ALERIA;IDTL410251NSZ;5404023012623;ALERIA Spot Semi Encastré Noir structuré ressorts GU10 IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ROTTERDAM;IDTL411800BSC;5425025778249;ROTTERDAM Spot Apparent 3000K Blanc AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ROTTERDAM;IDTL411801NSC;5404023003034;ROTTERDAM Spot Apparent 3000K Noir AC230V 12W IP20;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413004ABZ;5425025770809;ADÉLAÏDE Spot Encastré Aluminium brossé Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413005ABZ;5425025770816;ADÉLAÏDE Spot Encastré Aluminium brossé Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413006BEZ;5425025770823;ADÉLAÏDE Spot Encastré Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413007BEZ;5425025770830;ADÉLAÏDE Spot Encastré Blanc structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ABOU DHABI;IDTL413014BBZ;5425025773008;ABOU DHABI Spot Encastré Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ABOU DHABI;IDTL413015BBZ;5404023004932;ABOU DHABI Spot Encastré Blanc structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ABOU DHABI;IDTL413016NSZ;5425025776504;ABOU DHABI Spot Encastré Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ABOU DHABI;IDTL413017NSZ;5404023004949;ABOU DHABI Spot Encastré Noir structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413018NSZ;5425025776511;ADÉLAÏDE Spot Encastré Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ADÉLAÏDE;IDTL413019NSZ;5425025776528;ADÉLAÏDE Spot Encastré Noir structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;CHATEL;IDTL413020BSZ;5425025770403;CHATEL Spot Encastré Orientable Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;CHATEL;IDTL413021NSZ;5425025770410;CHATEL Spot Encastré Orientable Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413504ABZ;5425025770861;SILVERSTONE Spot Encastré Aluminium brossé Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413505ABZ;5425025770878;SILVERSTONE Spot Encastré Aluminium brossé Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413506BEZ;5425025770885;SILVERSTONE Spot Encastré Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413507BEZ;5425025770892;SILVERSTONE Spot Encastré Blanc structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;VALENCE;IDTL413510ABZ;5425025770939;VALENCE  Spot Encastré Alu brossé - Alu mat Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;VALENCE;IDTL413514BBZ;5425025773800;VALENCE  Spot Encastré Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Plafonniers intérieur;
IDTOLIGHT;VALENCE;IDTL413516NSZ;5425025776535;VALENCE  Spot Encastré Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413518NSZ;5425025776542;SILVERSTONE Spot Encastré Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413519NSZ;5425025776559;SILVERSTONE Spot Encastré Noir structuré Lamelles GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413524ABZ;5425025772926;SILVERSTONE D Spot Encastré Double Aluminium brossé Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413526BEZ;5425025772940;SILVERSTONE D Spot Encastré Double Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413528NSZ;5425025776566;SILVERSTONE D Spot Encastré Double Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413534ABZ;5425025772933;SILVERSTONE T Spot Encastré Triple Aluminium brossé Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413536BEZ;5425025772957;SILVERSTONE T Spot Encastré Triple Blanc structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SILVERSTONE;IDTL413538NSZ;5425025776573;SILVERSTONE T Spot Encastré Triple Noir structuré Ressorts GU10 Max 50W;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;QUEBEC;IDTL415007NZZ;5404023005380;Collerette pour QUEBEC noir;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;QUEBEC;IDTL415008BZZ;5404023001900;Collerette pour QUEBEC blanc;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;QUEBEC;IDTL415009AZZ;5404023001917;Collerette pour QUEBEC alu;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;MONTREAL;IDTL415017NZZ;5404023001924;Collerette pour MONTREAL noir;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;MONTREAL;IDTL415018BZZ;5404023002440;Collerette pour MONTREAL blanc;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;BALTIMORE;IDTL415191NZC;5404023005021;Module LED 7W 3000K Noir AC230V IP44 pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415192NZD;5404023005038;Module LED 7W 4000K Noir AC230V IP44 pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415193NZC;5404023005045;Module LED 7W 2700K Noir AC230V IP44 pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415194NZC;5404023005052;Module LED 7W 3000K Dimm TRIAC pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415195NZD;5404023005069;Module LED 7W 4000K Dimm TRIAC pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415196NZC;5404023005076;Module LED 7W 2700K Dimm TRIAC pour BALTI/QUEB/MONT/AR;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415197NZC;5404023009739;Module LED 7W 2700K Noir IP44 pour BALTI/QUEB/MONT alim exc;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415198NZE;5404023009746;Module LED 7W 3000K Noir IP44 pour BALTI/QUEB/MONT alim exc;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL415199NZD;5404023009753;Module LED 7W 4000K Noir IP44 pour BALTI/QUEB/MONT alim exc;01.02.26;1;Sources;
IDTOLIGHT;ARGELES;IDTL415604BSD;5404023001405;ARGELES Encastrés 4000K Blanc structuré Ressorts AC230V 7W 36° IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415605AZC;5404023001412;ARGELES Encastrés 3000K Aluminium Ressorts AC230V 7W 36° IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415606AZD;5404023001429;ARGELES Encastrés 4000K Aluminium Ressorts AC230V 7W 36° IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415607NZC;5404023001436;ARGELES Encastrés 3000K Noir structuré Ressorts AC230V 7W 36° IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415608NZD;5404023001443;ARGELES Encastrés 4000K Noir structuré Ressorts AC230V 7W 36° IP20;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;VAL THORENS;IDTL415610BSC;5425025779963;VAL THORENS 14 Spot Encastré 3000K Blanc structuré Ressorts AC230V 60°;01.02.26;1;Encastrés extérieur;
IDTOLIGHT;VAL THORENS;IDTL415611NSC;5425025779970;VAL THORENS 14 Spot Encastré 3000K Noir structuré Ressorts AC230V 60°;01.02.26;1;Encastrés extérieur;
IDTOLIGHT;VAL THORENS;IDTL415612BSC;5404023004918;VAL THORENS 7 Spot Encastré 3000K Blanc structuré Ressorts AC230V 60°;01.02.26;1;Encastrés extérieur;
IDTOLIGHT;VAL THORENS;IDTL415613NSC;5404023004925;VAL THORENS 7 Spot Encastré 3000K Noir structuré Ressorts AC230V 60°;01.02.26;1;Encastrés extérieur;
IDTOLIGHT;ARGELES;IDTL415620BSZ;5404023007292;Collerette pour ARGELES blanc;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415621AZZ;5404023007308;Collerette pour ARGELES aluminium;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;ARGELES;IDTL415622NSZ;5404023007315;Collerette pour ARGELES noir;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;Accessoires;IDTL418992ZZZ;5404023000804;Connecteur rapide GU10;01.02.26;1;Accessoires;
IDTOLIGHT;BALTIMORE;IDTL418993NZZ;5404023005014;Bague noire MR16 pour BALTIMORE;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL418994AZZ;5404023005854;Bague aluminium MR16 pour BALTIMORE;01.02.26;1;Sources;
IDTOLIGHT;BALTIMORE;IDTL418995BZZ;5404023005861;Bague blanche MR16 pour BALTIMORE;01.02.26;1;Sources;
IDTOLIGHT;ABOU DHABI;IDTL418999JZZ;5404023005878;Réflecteur doré pour ABOU DHABI/VALENCE;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;Alimentations;IDTL419000ZZZ;5404023006370;Alim. supplémentaire 350mA pour BALTIMORE/QUEBEC/MONTREAL;01.02.26;1;Alimentations;
IDTOLIGHT;Alimentations;IDTL419001ZZZ;5404023006387;Alim. supplémentaire 350mA TRIAC pour BALTI/QUEBEC/MONTR;01.02.26;1;Alimentations;
IDTOLIGHT;Alimentations;IDTL420225ZZZ;5404023012371;Alim. LED 60W DC24V Dimmable TRIAC IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420226ZZZ;5404023012388;Alim. LED 100W DC24V Dimmable TRIAC IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420227ZZZ;5404023012395;Alim. LED 150W DC24V Dimmable TRIAC IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420228ZZZ;5404023012401;Alim. LED 200W DC24V Dimmable TRIAC IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420229ZZZ;5404023012418;Alim. LED 300W DC24V Dimmable TRIAC IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420320ZZZ;5404023013323;Alim. LED 30W DC24V ON/OFF IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420321ZZZ;5404023013330;Alim. LED 60W DC24V ON/OFF IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420322ZZZ;5404023013347;Alim. LED 100W DC24V ON/OFF IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;Alimentations;IDTL420323ZZZ;5404023013354;Alim. LED 150W DC24V ON/OFF IP67;01.02.26;1;Alimentations IDTL;
IDTOLIGHT;LOKKA;IDTL430253BZC;5404023012647;LOKKA Source LED GU10 2700K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;LOKKA;IDTL430254BZE;5404023012654;LOKKA Source LED GU10 3000K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;LOKKA;IDTL430255BZD;5404023012661;LOKKA Source LED GU10 4000K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430256BZC;5404023012678;INARI Module LED 2700K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430257BZE;5404023012685;INARI Module LED 3000K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430258BZD;5404023012692;INARI Module LED 4000K 8W DIM 36°;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430259NEZ;5404023012708;Bague noire pour INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430260BEZ;5404023012715;Bague blanche INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430261JEZ;5404023012722;Bague dorée INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430262CEZ;5404023012739;Bague chrome mat INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430263LEZ;5404023012746;Bague laiton mat INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;INARI;IDTL430264WEZ;5404023012753;Bague bronze INARI/LOKKA;01.02.26;1;Lokka, Inari;
IDTOLIGHT;SIMO;IDTL430265NEZ;5404023012760;SIMO collerette spot orientable noire;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;SIMO;IDTL430266BEZ;5404023012777;SIMO collerette spot orientable blanche;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;KEMI;IDTL430267NEZ;5404023012784;KEMI collerette spot noire;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;KEMI;IDTL430268BEZ;5404023012791;KEMI collerette spot blanche;01.02.26;1;Encastrés intérieur;
IDTOLIGHT;BRAGA 2.0;IDTL430412BEC;5404023014412;BRAGA 2.0 Sources LED 2700K Blanc GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA 2.0;IDTL430413BEE;5404023014429;BRAGA 2.0 Sources LED 3000K Blanc GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA 2.0;IDTL430414BED;5404023014436;BRAGA 2.0 Sources LED 4000K Blanc GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA 2.0;IDTL430415NEC;5404023014443;BRAGA 2.0 Sources LED 2700K Noir GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA 2.0;IDTL430416NEE;5404023014450;BRAGA 2.0 Sources LED 3000K Noir GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA 2.0;IDTL430417NED;5404023014467;BRAGA 2.0 Sources LED 4000K Noir GU10 AC 230V 4,9W DIM;01.02.26;1;Sources;
IDTOLIGHT;BRAGA;IDTL461525NEC;5425025779154;BRAGA Sources LED 3000K Blanc GU10 AC 240V 7W 36°;01.02.26;1;Sources;
IDTOLIGHT;BRAGA;IDTL461526NEC;5425025779161;BRAGA DIM Sources LED 3000K Blanc GU10 AC 240V 7W Dimm 36°;01.02.26;1;Sources;
IDTOLIGHT;BRAGA;IDTL461527NED;5425025779178;BRAGA Sources LED 4000K Blanc GU10 AC 240V 7W 36°;01.02.26;1;Sources;
IDTOLIGHT;BRAGA;IDTL461528NED;5425025779185;BRAGA DIM Sources LED 4000K Blanc GU10 AC 240V 7W Dimm 36°;01.02.26;1;Sources;
